reuse_distance,nanoseconds
8,19.366
4125,36.385
1201863,96.832
2445,37.559
114916,95.658
1,18.193
57371,87.442
32,18.779
1,18.779
1706582,98.592
263574,95.071
1082,24.648
679,24.648
13,18.193
725,24.648
33797,37.559
57,18.779
946,29.930
2551,37.559
806865,99.179
2784,38.146
3,18.193
33,18.193
2,18.193
1,18.779
6035,37.559
2511,40.493
1135741,96.245
1,18.779
5862,36.972
1254480,93.311
15,18.193
8,18.193
718934,25.235
37788,228.875
1384977,95.658
1353758,95.071
65,17.606
21,19.366
1484552,99.766
1942,36.972
3,18.193
231,24.648
1,18.779
65,18.193
5,18.193
104215,95.658
3771,39.320
3640,26.409
119,19.366
1429,32.864
7,18.779
413,36.385
29241,38.146
13,18.779
357,19.366
152,18.779
34498,42.841
180,24.648
158,18.779
87,18.779
179,18.779
4042,102.113
1343,38.733
65,19.366
72,18.779
560,19.366
42,18.779
107124,97.419
7100,39.320
16,18.193
113,19.366
42071,98.005
22935,37.559
213,24.648
1,18.779
132980,96.245
10,18.779
4469,36.972
328,44.014
1381,38.733
4,19.366
1128,38.733
570555,100.940
124071,96.245
41524,36.972
141,19.366
17,18.193
45,18.779
51298,101.527
4596,38.146
14802,31.104
4,18.193
8,18.193
62,18.193
306,25.235
292,19.366
19682,37.559
1757,36.972
53,19.366
500,25.235
388095,98.005
8668,39.906
13,18.779
191,18.779
1847313,93.311
24,18.193
267,18.779
9,18.779
163179,95.658
36473,36.972
380,25.822
758237,97.419
100,19.366
3505,40.493
75881,97.419
2,19.366
196616,99.766
1539115,93.311
1228,41.667
13765,446.600
2725,39.320
87,18.193
4054,38.733
15365,38.146
900,36.972
9,18.193
9,18.779
144,18.779
89500,96.245
498,18.779
72275,94.484
10457,41.080
2,18.193
986349,96.245
32,25.235
1,18.779
11,19.366
7261,36.385
16,19.366
1864903,105.048
548,26.409
37839,40.493
674267,96.832
3529,32.864
364,25.822
90,18.193
78857,98.005
97,19.953
4151,37.559
56,18.779
1347527,93.311
33,19.366
1480,36.385
139,19.366
999282,93.897
29,18.779
388897,85.681
4,19.953
4202,34.038
22545,39.906
2106,38.733
12,18.193
243,19.366
4542,36.972
68,19.366
5098,26.996
8247,36.972
776,26.409
64,19.366
99929,97.419
350,24.648
35640,26.996
2162,40.493
222,18.779
1054,39.320
2,18.779
2,18.193
70,18.779
231,19.366
19582,37.559
8980,37.559
20,18.779
2051376,96.832
47,18.779
3,18.193
977470,93.897
1385,32.864
1219794,95.071
2,18.779
2,18.193
13145,41.080
2254,35.212
97,18.779
1,18.779
9,18.193
27511,38.733
5680,26.409
66340,96.245
10,18.779
1098642,95.658
1842,41.080
7045,96.245
714,25.822
37,18.779
1574129,98.592
9,18.779
94,19.953
2,18.779
617,26.409
23439,38.146
2752,38.146
2,18.193
1,18.779
135159,145.541
135,18.779
5,18.779
39160,42.254
178765,109.156
3,18.779
2946,108.569
526834,97.419
42631,95.071
280,19.366
85,19.366
64954,85.095
2709,29.343
1,18.779
523,26.996
5,18.779
13,18.779
274,19.366
577406,96.832
3248,120.893
2,18.193
10,18.779
71264,97.419
22,18.779
976,38.146
2469,39.906
622,25.235
10,18.193
1504,27.582
22811,42.254
9,18.193
584,26.996
2,21.714
18,22.301
20,22.888
529762,115.024
350,19.366
1,20.540
1144,28.169
7,20.540
358,25.822
6,18.779
463247,96.832
991033,95.658
7,19.366
115,26.996
47,25.822
116,18.779
31718,115.024
5,18.193
5,18.193
2082,39.320
19,18.779
235955,123.240
1776331,123.240
39427,39.320
2393,38.146
12871,39.906
1527690,100.353
7,18.779
266,24.648
14,17.606
103633,101.527
746,39.320
1528,26.409
1,18.779
188,24.648
536307,109.743
1,18.193
11,19.366
1,18.779
114,18.779
77,19.366
844891,105.048
220,19.366
651,41.080
37,18.779
213,24.648
71464,99.179
1477939,98.592
20038,41.667
410292,95.071
54594,100.353
10,18.193
4552,40.493
40785,38.146
1482290,109.743
252,36.972
117,26.409
24081,39.906
160727,107.982
13871,38.146
7,18.193
6787,39.320
26,18.193
11123,39.320
8114,39.906
3930,25.235
1349,39.906
8313,37.559
6078,39.320
5188,38.146
2,18.779
2,18.193
337,19.366
467,97.419
860,25.235
96648,98.592
2,18.779
53,18.779
620,26.996
426309,140.846
10,18.193
1786,38.733
2,18.779
794988,122.067
39,18.193
1,18.779
404,24.648
2739,39.906
1642780,119.719
31,18.193
157,18.779
5,18.193
241024,92.137
1344,38.146
57557,97.419
957,39.906
14,18.779
86,18.779
4,18.779
1600161,100.353
446207,164.907
11,18.193
1,18.193
75,18.779
1006,26.996
2436,38.733
15,18.779
12952,39.906
48902,41.080
1417463,99.179
3283,95.071
1423939,105.048
1207,39.320
7068,38.733
112186,96.832
27738,38.146
10753,43.428
99,18.779
254,19.366
7888,41.667
3232,122.067
7578,38.146
28154,38.733
381,27.582
458,37.559
538,26.409
160074,113.851
14056,39.906
119248,99.179
1761428,120.893
10725,38.146
24218,87.442
9,18.779
18233,42.254
5,18.779
1214,39.906
21,18.779
116,19.366
429,26.409
1,18.193
78,18.193
1411944,135.564
1996425,102.700
16611,25.822
4758,38.733
513861,123.240
2154,36.385
15,19.366
1,19.366
547542,134.978
184619,145.541
17132,42.841
26827,35.212
4380,39.906
15,18.779
6,18.193
3,18.193
2,18.779
87079,99.179
406659,96.832
2,18.193
490,25.822
2622,35.212
20,19.366
4,18.193
1376,39.320
1168799,112.677
92,19.953
1,18.779
239,25.235
130,19.366
86,18.779
75,18.779
124,82.160
5,18.193
85661,100.353
30,18.779
8056,38.733
8,18.779
569,24.648
3120,99.766
1836226,101.527
30,18.193
41,19.366
2057,39.320
394,25.822
281,24.648
411,26.996
1088,41.667
12,18.779
892,38.733
29,18.779
4789,41.080
6,18.779
55490,129.109
26562,42.254
124864,144.954
30940,44.601
1,18.193
298521,89.789
2,18.193
155,18.779
18,18.193
570,26.996
19329,38.146
103,18.779
162,18.779
587777,98.592
1274714,130.283
1865,103.874
217,18.779
1958,43.428
1625,92.724
5893,41.080
80793,164.321
3,19.366
1,18.779
10,18.193
18623,36.972
665,25.235
139,18.779
53,18.193
2,18.193
880634,111.503
341,18.779
41864,104.461
10059,39.320
27,18.779
532,26.409
7587,41.667
4,18.779
5746,40.493
1,18.193
77,18.193
1,18.193
1104,41.080
2773,40.493
327,90.963
1595,29.930
321,19.366
681265,102.113
1183009,107.395
4,19.366
458,25.822
3749,40.493
367151,124.414
1703,43.428
1662,42.841
1,18.779
33,18.779
4,18.779
264,117.959
1870,87.442
10,19.366
91,18.779
639292,129.696
1249336,103.287
1257910,136.738
9,18.193
1082,32.277
8085,39.320
39,18.193
3,18.193
7870,39.320
3071,35.798
5,18.779
75,19.366
11,17.606
899,31.104
409833,95.658
57012,98.005
688,38.146
231186,105.048
253696,98.005
365172,88.616
343,24.061
45357,39.906
296,25.235
1,18.193
85513,96.832
9167,32.277
3,18.779
10,18.779
9,18.193
49,19.953
1205,31.104
2,18.193
29,18.779
724,25.822
26,18.779
32194,42.254
2,18.779
1030,37.559
106829,83.334
22810,38.733
1,18.779
619734,96.832
1718641,100.353
17,18.193
382,25.822
228035,97.419
1008783,105.635
430709,119.132
25716,98.005
108517,95.658
33732,95.658
7,18.193
2165,38.733
10,18.193
7,18.193
83,18.779
14807,39.320
29,18.193
1093,26.409
1019315,95.071
1929,38.733
1452134,98.592
1,18.193
14533,39.906
501,27.582
35,18.779
874,36.972
1405,41.080
35895,106.808
44,19.366
15,19.366
6016,40.493
13,18.779
11,18.193
981862,119.719
1620,39.906
2,18.193
472300,93.311
1704,38.146
71252,93.897
5512,39.906
60,19.366
542161,99.766
29,18.193
646,39.320
2,18.193
3990,37.559
2,18.779
78,19.366
2,18.193
14,18.193
12101,26.409
1,18.193
22,18.779
1753,39.320
794,26.996
403,32.864
1,18.779
1117054,284.627
10,23.474
47,26.996
8,21.127
785268,119.719
1036,41.080
102,18.779
367653,136.738
4,18.779
198,19.366
39374,111.503
2118,40.493
7,18.193
1108,40.493
426232,98.592
1,18.193
7464,39.906
131,18.779
3,18.779
76,19.366
4396,114.438
153,31.104
174,18.779
73581,115.024
21,18.779
275,24.648
1666281,98.005
11779,38.733
219086,96.245
189,26.996
2045,105.048
116696,191.316
9077,38.733
5,18.193
950285,112.090
614,41.080
6032,39.320
36,18.779
357,24.061
14600,41.667
1944,32.864
23,18.779
82,18.779
22599,39.906
1072,32.277
16,18.779
57667,90.376
344,26.409
2203,42.254
489966,92.724
1566,31.104
4,18.779
69,18.779
3,18.779
345126,97.419
588,32.277
190,18.193
274218,98.005
64,19.953
90,25.822
83,26.409
4,18.779
1,18.193
761421,98.592
27,18.193
2,18.779
1234,25.235
168700,99.766
93,24.648
735423,98.005
1964,35.212
996618,92.724
8,18.193
82911,96.245
32614,41.080
200015,96.832
1,18.193
7,18.193
45,18.779
2896,41.080
419,26.409
1926839,116.198
13580,37.559
15496,29.930
2,18.779
993,39.320
21,18.193
1365,36.972
284,24.061
911,25.822
225173,103.874
1689,41.080
1007,38.733
1131966,112.677
8895,38.146
67545,148.475
1,18.193
5,18.193
4630,40.493
129,24.648
1,18.779
15,18.779
61,18.193
15,18.193
1,18.779
2006855,95.071
1,18.779
1,18.193
19,18.193
79,18.779
3933,41.667
895110,96.832
72,19.366
30,18.779
13943,90.963
206,24.648
9456,36.972
328165,94.484
522886,93.897
9,18.193
237,26.409
37591,29.930
222389,88.029
1739468,95.071
30171,38.733
979,24.648
51381,100.353
37260,37.559
3899,39.320
731,25.822
2,18.779
9421,38.733
20483,36.972
141,26.409
142035,196.598
20989,35.212
64,18.193
109920,144.367
3486,37.559
259378,86.268
8,18.779
92,19.953
27737,156.691
609,97.419
2623,41.080
120,18.779
5787,41.080
85,18.779
70,19.366
13287,36.972
855,38.733
27394,98.005
856,38.146
94,19.366
22568,39.906
12,18.779
84691,94.484
1053,36.385
461031,95.658
192,26.996
1,18.779
1060608,104.461
1,18.193
4668,31.690
71,19.953
11203,126.762
110,18.193
5599,40.493
2621,31.690
5,18.779
1199,38.733
130436,98.005
552,26.996
54,19.366
38,18.779
1550578,97.419
33413,95.071
2,18.193
67,18.779
2,18.193
74417,129.696
57383,438.971
11589,38.733
30,18.193
2,18.779
134,18.193
177,19.366
65289,107.395
1398879,109.743
82,18.193
25,18.193
1639405,94.484
41,18.779
26,18.193
11914,35.798
2944,44.014
1,18.193
1,18.779
13,18.779
2836,39.320
16,18.193
103,18.779
1787,38.733
8492,39.906
1050998,94.484
68036,103.287
6673,36.972
3249,41.080
35606,120.306
448474,112.090
59794,95.658
4398,31.690
9564,38.733
1999,33.451
89199,119.719
17876,39.906
1520101,221.246
30,18.193
3618,40.493
1013965,109.743
858,42.254
87965,104.461
792646,93.897
23587,40.493
1,18.193
7247,38.733
150,19.366
2,18.779
19930,41.667
1331,36.385
6993,40.493
326535,92.137
16,18.779
53,19.366
548,24.648
8,18.779
1,18.779
4,18.779
21703,26.409
277131,92.137
2014711,96.245
3582,30.517
320,18.193
597,26.996
5,17.606
47,18.193
178,18.779
3,19.366
546,26.996
644750,95.071
1,18.779
1,18.193
8310,36.972
1460742,96.832
2722,38.146
23771,41.667
5047,40.493
16,19.366
75366,84.508
47,18.193
5062,26.996
2273,41.667
7,18.193
584477,89.789
57601,99.179
10521,37.559
2,18.779
129632,99.179
33268,37.559
446292,95.658
27546,44.601
45407,90.963
816,41.667
10,18.779
255,18.193
6170,35.212
606,26.409
1644,37.559
1199,24.648
1121829,97.419
13983,29.930
19391,25.235
1,18.193
192,28.756
17706,40.493
280929,95.071
3,18.779
72,18.779
2,18.193
228780,99.179
614,32.277
36414,41.667
256,18.779
18645,105.048
22383,40.493
15,18.779
130,18.193
9431,38.733
1,18.193
1,18.193
726,26.409
43493,103.874
73659,98.005
4,18.779
438975,96.245
16,18.779
37872,101.527
70,18.779
740217,93.311
425,31.690
67,18.779
4624,37.559
8,18.779
81,18.193
949566,99.766
265605,97.419
10,18.193
1,18.193
9,18.193
24,19.366
337109,94.484
32071,35.798
1979104,95.658
41,18.779
398,18.779
11044,31.690
620,26.996
9844,37.559
520,18.779
954,39.906
150566,105.048
2,18.193
19,18.193
1856,39.906
16,18.193
4,18.193
97713,95.658
636576,93.311
437,26.409
29030,95.658
129,18.193
35944,36.385
132,18.779
1122,40.493
1,18.193
57,19.366
143,19.366
15,18.193
75,18.779
1325,38.146
371,24.648
13,21.127
5,26.409
329,29.930
3,23.474
816,41.080
3,21.127
350418,171.950
200,19.366
781,40.493
159,26.409
9,26.409
4040,38.733
3172,38.733
26092,36.972
15599,36.972
4844,45.188
1459,41.080
6714,38.733
3,18.779
290,25.235
1,18.779
109515,96.245
22531,40.493
1433,36.385
78559,458.924
1,18.779
19773,37.559
1,18.779
34,38.733
162,19.366
444,26.409
733,38.146
3293,42.254
4768,96.245
721030,96.832
12,18.779
549688,92.724
27515,86.855
393,26.996
275,25.235
9,19.366
37271,105.635
1,19.366
14800,38.146
2526,44.014
91888,95.071
183,25.235
13,19.366
1004,39.320
46,19.953
3831,39.320
1846,36.385
34,18.779
70,19.366
1,19.366
1,18.779
72,24.648
404466,40.493
3,18.193
7169,102.700
31,18.193
587,25.822
4,18.779
56687,152.583
108,19.366
1,18.779
1309198,166.081
28,18.779
16294,38.146
1292,30.517
1006,24.061
1656236,97.419
28,18.193
1301,39.906
398,39.906
71822,104.461
720,36.972
2,18.193
946622,93.311
855635,82.747
1223,38.733
1729,35.798
753,29.343
30944,37.559
8828,34.625
1185,25.235
5211,38.733
4,18.193
99,18.779
223651,95.071
3891,39.906
2792,36.385
271,31.104
138998,96.832
276,18.779
29074,40.493
208713,95.071
220,26.996
842516,99.179
17986,102.113
349377,93.311
3557,36.385
7751,38.146
4,18.779
41,18.779
155,18.779
337651,90.376
7137,36.385
311,25.235
138661,92.137
4413,40.493
381393,103.287
63,19.366
4,18.193
7746,36.972
7,18.193
1217,40.493
434,25.235
32,18.779
1201679,93.897
80,19.953
1031586,96.832
2041,39.320
7514,41.080
53887,96.832
1446587,98.005
307,18.779
3333,38.733
151,18.779
123,18.193
58,18.779
25,18.779
682033,97.419
829842,106.221
118,18.779
13,18.193
59,19.366
19,24.648
408970,96.245
19192,45.188
1,18.779
1710,38.733
3490,40.493
174,19.366
3404,106.221
12,18.779
1038,39.906
26,18.779
5265,41.080
9461,38.733
15,17.606
450832,96.245
7074,39.906
2568,32.277
3208,41.080
660,25.235
43419,99.179
1444913,94.484
2,18.779
1,19.366
24,18.193
125,18.779
75,18.193
3,18.779
49,18.779
9445,36.385
362,25.822
3039,42.254
41515,29.343
73,19.366
27,18.779
5422,36.972
45098,92.137
59422,93.897
20,18.779
884,25.235
1256446,99.179
12257,35.798
539,28.169
3356,44.601
345,26.996
367378,93.897
721,32.277
5,18.193
11026,36.385
1,18.193
3330,40.493
228,26.996
1,18.193
1033,39.320
705,18.779
94,19.366
894774,96.832
56009,99.766
2005,33.451
21,19.366
256,19.366
983188,97.419
64532,95.071
22,18.193
34,18.193
1801809,95.658
2,18.193
2,18.779
5885,26.409
55,18.779
2567,36.972
45691,36.972
1482925,97.419
29,19.366
80,18.779
369,26.996
5,18.193
24831,97.419
1864,38.146
22,18.779
63421,90.963
2,18.193
6,18.779
104172,39.906
18873,41.080
3796,38.733
4,18.193
4512,36.972
120,18.779
2692,39.320
183171,92.724
12997,37.559
3101,40.493
4320,29.343
683402,93.311
32449,33.451
538,41.080
1813753,93.897
569569,96.832
188,19.366
48,19.366
697,25.822
4,18.779
34,18.779
10129,37.559
386,26.409
12577,42.841
37560,36.972
6,18.193
1,18.193
2836,40.493
1000420,96.245
31,18.193
14929,38.146
29279,100.940
700173,96.245
36,18.779
219900,95.071
2433,38.733
3031,35.212
110,19.366
195,19.366
10,18.193
3,18.193
1609768,95.658
21,19.366
758849,99.179
3872,32.864
18,18.779
194052,91.550
780132,90.963
865,25.235
66,19.366
1,18.779
16900,40.493
1400867,95.071
664,32.864
180,26.409
14051,41.080
1247,24.648
1988,41.667
94,18.779
3535,37.559
2570,37.559
1659371,93.897
83,17.606
22343,38.146
29,18.193
9,18.779
32,18.779
129509,96.832
7423,41.667
6522,41.080
4,18.193
4418,38.146
6752,40.493
70,19.366
17885,38.733
12,18.193
1580,35.212
1043,42.254
4,18.193
1399963,169.602
120064,95.658
8,18.779
7767,35.798
5583,39.906
5766,40.493
1,18.193
2691,39.906
20,18.779
2590,36.972
247145,350.942
55522,111.503
111,18.779
74310,99.766
2,18.193
1,18.193
1,18.193
26,18.193
38,19.366
364191,93.311
348353,140.259
336483,89.789
1469023,98.005
8210,28.756
1073,25.822
60,18.779
41,18.779
13513,36.972
90167,98.005
60047,162.560
9302,32.277
1121,38.733
7067,96.832
521308,89.789
457,25.235
76,18.193
1431,40.493
1055,39.906
729638,102.113
29204,26.996
1,18.779
88830,90.376
993,18.779
197,18.779
8557,28.169
2886,38.146
231,18.779
9920,38.733
3581,36.972
8973,31.104
2538,39.906
4001,31.104
1442,39.320
2927,48.709
50,26.996
1563420,118.546
176045,114.438
3541,42.254
2564,200.119
4076,41.080
207,19.953
26,18.193
241,25.235
1468781,109.156
74,18.779
146960,123.240
189,25.235
632,41.667
69,26.996
66,25.235
1494,40.493
130,25.235
2,18.779
1498746,107.395
16402,42.254
23946,36.385
2063,39.906
2,18.193
274,18.779
10,18.779
25960,37.559
1148225,126.762
988274,96.245
17,17.606
1576,39.320
23,18.193
13,19.366
134,26.996
84280,94.484
436,26.409
1073506,106.221
8,18.193
6,18.779
122,19.366
5,18.779
1284,39.320
8,18.193
848,28.169
73,19.953
640,25.235
11749,117.959
97586,93.897
50564,112.677
101551,108.569
17131,38.146
846,26.996
507,26.409
77,18.779
2951,39.320
645162,93.311
5929,42.254
34,19.366
140197,98.592
1625,41.080
15,18.779
72,19.366
31497,42.254
7510,38.733
36287,41.080
2679,38.146
510,36.385
349,25.235
17899,40.493
9056,96.245
1,18.193
131246,115.024
7,18.193
9,19.366
69,18.779
362,26.996
6077,41.667
2,18.193
28,18.193
242,18.779
501455,113.851
1,18.779
191066,113.264
550,24.648
83,19.953
300,25.235
172,94.484
494843,94.484
11833,39.320
29,18.779
659,25.235
4,19.366
675,39.906
20,18.779
35098,34.625
136,19.366
21622,136.151
9,18.779
1,18.193
456,26.409
11149,38.733
1,18.779
30,19.953
741689,170.776
12,18.193
135,19.366
20,18.779
63028,99.179
3734,40.493
5430,36.385
8,18.193
1522,39.320
5950,38.146
1,18.779
855034,139.672
496550,96.245
92,18.779
70,18.779
104327,92.724
2,18.193
1254,41.667
36,19.366
9,18.779
7,18.193
531,25.235
317794,100.353
1028,26.409
20,19.366
1,18.193
532,25.822
12361,39.906
84374,80.400
1661,39.320
464317,94.484
50226,103.874
16008,29.930
578,39.906
4,19.366
756,42.841
1,19.366
3150,38.146
6655,42.254
2674,38.146
72,18.779
6941,38.733
1090,41.080
17,18.193
1,18.193
33359,26.996
2008972,146.715
2,18.193
75,18.779
33,19.366
6,18.779
534,36.385
13180,32.864
3,18.779
600478,95.071
561747,102.700
5,19.366
360,26.996
3309,40.493
752336,96.245
598637,92.724
74,19.366
16199,39.906
825,31.690
79662,96.245
83214,144.954
2,18.779
745227,93.897
940,42.254
6467,41.667
552,25.822
71193,92.137
47,18.193
1036377,95.071
1257510,88.029
57,18.779
5174,39.320
1204635,458.924
156,19.366
1,18.193
20,18.779
3860,41.667
699,25.822
551760,96.832
14427,39.320
223,87.442
49206,85.095
76561,96.245
15274,35.212
97,18.779
13528,35.798
19424,39.906
142918,93.897
234,24.648
65,18.193
13016,35.798
9,18.779
139,18.779
12325,35.212
7007,36.972
1995000,145.541
5,18.779
331,25.235
44,18.779
2,19.366
198,19.366
1140,41.667
6344,25.235
113,18.193
402145,98.592
76522,93.897
2315,39.906
740,39.906
52,17.606
609,24.648
5,18.779
11845,40.493
42,19.366
390592,95.071
191,18.779
4447,35.212
381,26.409
4,19.366
756,24.648
1207168,93.311
325,38.146
13,18.193
5,18.779
17378,36.385
167107,92.137
51113,99.179
3138,39.320
933436,96.832
8,18.193
1944331,95.071
1,18.779
1318,39.320
2385,100.940
31842,33.451
22423,37.559
457,25.235
1900,39.906
202,18.779
179129,80.987
462140,93.897
57305,95.658
1727916,96.832
1747,35.798
2,18.193
321823,93.897
1187870,97.419
25229,38.146
29,18.193
2,18.779
9,18.779
451,125.588
919,39.320
134,27.582
2435,38.146
19,18.193
10,18.779
57,19.366
863281,95.658
4,18.779
479,24.648
800373,99.179
5,18.779
771208,99.179
800,25.822
753526,92.724
28972,96.245
416602,98.005
3135,96.832
6,18.193
24422,36.972
434,31.690
805901,86.855
55436,98.592
1803530,146.715
2037353,102.113
8507,31.690
1021556,94.484
16474,38.733
3,19.366
1,18.779
44130,96.832
1438,29.343
1250,38.733
15,18.779
1,18.193
24447,101.527
119,19.366
99,18.193
10400,36.972
198,19.366
13058,37.559
3969,34.625
4406,39.320
9420,36.972
1,18.779
1477,25.235
383,26.409
718032,97.419
2,18.779
3520,36.385
22429,99.766
402,38.733
205,18.779
304,19.366
1490,35.798
1372,40.493
2,18.779
726,24.648
16,18.779
7,18.779
999,26.996
1,18.779
11318,34.625
1266356,145.541
29,18.779
18831,36.385
15247,39.906
89,19.366
1876294,95.071
75,18.779
1,18.193
16565,39.320
300373,92.724
5906,37.559
355,25.822
517706,96.245
6,18.779
46835,88.616
177254,97.419
17,18.193
351,19.366
1946,38.733
809,25.235
496332,92.724
1185656,95.658
21,18.779
324,25.235
1,18.779
2011,31.690
5239,98.005
10,18.779
7,18.779
9831,40.493
96120,100.353
4,22.301
288495,83.921
1119,44.014
56292,107.982
675,28.169
913,41.080
2,21.127
1181,24.061
20,24.061
746033,100.940
5,18.193
7240,34.625
184167,92.137
36,19.366
691,32.864
1588,38.146
642,32.864
85195,92.724
12,18.779
9,18.193
53612,104.461
8,18.193
200,25.235
8,18.193
3,18.193
1,18.193
19784,35.212
123,26.409
11,18.193
198,24.648
7,18.779
50,19.366
30,25.235
8333,39.906
1,18.193
320,25.235
2,18.193
1,18.779
12,18.193
74,27.582
1,18.193
16,18.779
588126,101.527
269944,92.724
2357,39.906
193,18.779
2003,51.057
1514586,96.832
10,18.779
28957,97.419
6,18.779
1290822,93.311
188041,96.832
1347,41.667
5,18.779
1,17.606
269,25.235
255715,98.005
159,19.366
4647,37.559
23,18.779
1199,26.409
1144240,121.480
801,24.648
4,18.193
1898252,95.071
7,18.193
19,18.779
3,18.193
95,24.648
1543,35.212
5,18.779
1735,25.235
432,41.080
1475685,98.592
6,18.193
567,26.409
1409,37.559
4,18.779
1884953,98.005
19,18.779
14,18.779
1160211,140.846
2,18.193
9488,41.080
3,18.779
2,18.779
37,18.193
